DOI,Abstract,Label,Cleaned_Abstract
10.1002/for.2361,"In this paper a nonparametric approach for estimating mixed‐frequency forecast equations is proposed. In contrast to the popular MIDAS approach that employs an (exponential) Almon or Beta lag distribution, we adopt a penalized least‐squares estimator that imposes some degree of smoothness to the lag distribution. This estimator is related to nonparametric estimation procedures based on cubic splines and resembles the popular Hodrick–Prescott filtering technique for estimating a smooth trend function. Monte Carlo experiments suggest that the nonparametric estimator may provide more reliable and flexible approximations to the actual lag distribution than the conventional parametric MIDAS approach based on exponential lag polynomials. Parametric and nonparametric methods are applied to assess the predictive power of various daily indicators for forecasting monthly inflation rates. It turns out that the commodity price index is a useful predictor for inflations rates 20–30 days ahead with a hump‐shaped lag distribution. Copyright © 2015 John Wiley &amp; Sons, Ltd.",1,in this paper a nonparametric approach for estimating mixed‐frequency forecast equations is proposed in contrast to the popular midas approach that employs an exponential almon or beta lag distribution we adopt a penalized least‐squares estimator that imposes some degree of smoothness to the lag distribution this estimator is related to nonparametric estimation procedures based on cubic splines and resembles the popular hodrick–prescott filtering technique for estimating a smooth trend function monte carlo experiments suggest that the nonparametric estimator may provide more reliable and flexible approximations to the actual lag distribution than the conventional parametric midas approach based on exponential lag polynomials parametric and nonparametric methods are applied to assess the predictive power of various daily indicators for forecasting monthly inflation rates it turns out that the commodity price index is a useful predictor for inflations rates – days ahead with a hump‐shaped lag distribution copyright © john wiley amp sons ltd
10.1002/jae.1208,"SUMMARY We apply a global vector autoregressive (GVAR) model to the analysis of inflation, output growth and global imbalances among a group of 33 countries (26 regions). We account for structural instability by use of country‐specific intercept shifts, the timings of which are identified taking into account both statistical evidence and our knowledge of historic economic conditions and events. Using this model, we compute both central forecasts and scenario‐based probabilistic forecasts for a range of events of interest, including the sign and trajectory of the balance of trade, the achievement of a short‐term inflation target, and the incidence of recession and slow growth. The forecasting performance of the GVAR model in relation to the ongoing financial crisis is quite remarkable. It correctly identifies a pronounced and widespread economic contraction accompanied by a marked shift in the net trade balance of the Eurozone and Japan. Moreover, this promising out‐of‐sample forecasting performance is substantiated by a raft of statistical tests which indicate that the predictive accuracy of the GVAR model is broadly comparable to that of standard benchmark models over short horizons and superior over longer horizons. Hence we conclude that GVAR models may be a useful forecasting tool for institutions operating at both the national and supra‐national levels. Copyright © 2010 John Wiley &amp; Sons, Ltd.",1,summary we apply a global vector autoregressive gvar model to the analysis of inflation output growth and global imbalances among a group of countries regions we account for structural instability by use of country‐specific intercept shifts the timings of which are identified taking into account both statistical evidence and our knowledge of historic economic conditions and events using this model we compute both central forecasts and scenario‐based probabilistic forecasts for a range of events of interest including the sign and trajectory of the balance of trade the achievement of a short‐term inflation target and the incidence of recession and slow growth the forecasting performance of the gvar model in relation to the ongoing financial crisis is quite remarkable it correctly identifies a pronounced and widespread economic contraction accompanied by a marked shift in the net trade balance of the eurozone and japan moreover this promising out‐of‐sample forecasting performance is substantiated by a raft of statistical tests which indicate that the predictive accuracy of the gvar model is broadly comparable to that of standard benchmark models over short horizons and superior over longer horizons hence we conclude that gvar models may be a useful forecasting tool for institutions operating at both the national and supra‐national levels copyright © john wiley amp sons ltd
10.1093/ajae/aar122,"Developing countries that employ inflation‐targeting monetary policy regimes require accurate short‐run food inflation forecasts. We develop a systematic approach to improve food inflation forecasts, apply it to Colombian monthly data from December 1989 to April 2006, and show its relevance for inflation targeting regimes. Forecast accuracy can be improved by: disaggregating food products into away‐from‐home, processed and fresh foods; employing econometric methods to combine forecasts from individual models; and using flexible least squares methods in the presence of structural changes. We also show the importance of accurate food inflation forecasts in models simulating monetary policy transmission.",1,developing countries that employ inflation‐targeting monetary policy regimes require accurate short‐run food inflation forecasts we develop a systematic approach to improve food inflation forecasts apply it to colombian monthly data from december to april and show its relevance for inflation targeting regimes forecast accuracy can be improved by disaggregating food products into away‐from‐home processed and fresh foods employing econometric methods to combine forecasts from individual models and using flexible least squares methods in the presence of structural changes we also show the importance of accurate food inflation forecasts in models simulating monetary policy transmission
10.4028/www.scientific.net/amr.989-994.5536,"This paper analyzes inflation forecast based on BP neural network model. Firstly, it reviews some references about BP neural network and finds that it is a nonlinear adaptive data-driven model with induction ability and a wide range of function approximation ability so that BP neural network could be applied into forecast research. Secondly, it builds up the BP neural network model to predict CPI, selecting the four indicators, which are excess liquidity, exchange rates, inflation expectation and macro-economic leading index. Then it carries out empirical experiment and takes advantage of the monthly data of the above four indicators from March 2005 to December 2012 to forecast CPI. The results show that when prediction period is 3 months, the maximum absolute error between forecast value and real value is 0.0139, and the minimum absolute error is 0.0005. When prediction period is 6 months, the maximum absolute error is not more than 0.02. It proves that BP neural network model can predict coming CPI trend at least 6 months according to the existing data and it means it is suitable for the study of inflation forecast.",1,this paper analyzes inflation forecast based on bp neural network model firstly it reviews some references about bp neural network and finds that it is a nonlinear adaptive datadriven model with induction ability and a wide range of function approximation ability so that bp neural network could be applied into forecast research secondly it builds up the bp neural network model to predict cpi selecting the four indicators which are excess liquidity exchange rates inflation expectation and macroeconomic leading index then it carries out empirical experiment and takes advantage of the monthly data of the above four indicators from march to december to forecast cpi the results show that when prediction period is months the maximum absolute error between forecast value and real value is and the minimum absolute error is when prediction period is months the maximum absolute error is not more than it proves that bp neural network model can predict coming cpi trend at least months according to the existing data and it means it is suitable for the study of inflation forecast
10.1080/1540496x.2004.11052566,"The aim of this paper is to investigate the performance of the Phillips curve to forecast inflation in a high inflation emerging market country by taking Turkey as a case. For this purpose, we compare the forecasting performance of the Phillips curve with alternative time series models, namely, the univariate ARIMA model, vector autoregression and vector error correction model, and a naive no-change model. The data pertains to the quarterly inflation rate in Turkey for the 1987-2001 period. The results show that inflation forecasts obtained from the Phillips curve are found to be more accurate than forecasts based on other macroeconomic variables. The remaining models outperform the ""no-change model"" in most of the cases.",1,the aim of this paper is to investigate the performance of the phillips curve to forecast inflation in a high inflation emerging market country by taking turkey as a case for this purpose we compare the forecasting performance of the phillips curve with alternative time series models namely the univariate arima model vector autoregression and vector error correction model and a naive nochange model the data pertains to the quarterly inflation rate in turkey for the period the results show that inflation forecasts obtained from the phillips curve are found to be more accurate than forecasts based on other macroeconomic variables the remaining models outperform the nochange model in most of the cases
10.1080/1540496x.2017.1297933,"We evaluate the directional accuracy of inflation forecasts based on the survey data of urban savings account holders in China. By using a new market-timing test, we show that the urban consumers’ expectations of inflation are not a useful predictor of the overall consumer price index (CPI) and the urban household CPI (U-CPI) in China. However, after our in-depth analysis using the inflation rate of each category in the U-CPI basket, we find that the consumers’ forecasts are useful in predicting the movement of the residence component in the U-CPI basket since the third quarter of 2009.",1,we evaluate the directional accuracy of inflation forecasts based on the survey data of urban savings account holders in china by using a new markettiming test we show that the urban consumers’ expectations of inflation are not a useful predictor of the overall consumer price index cpi and the urban household cpi ucpi in china however after our indepth analysis using the inflation rate of each category in the ucpi basket we find that the consumers’ forecasts are useful in predicting the movement of the residence component in the ucpi basket since the third quarter of
10.1016/j.latcb.2020.100012,"We present a first assessment of the predictive ability of machine learning methods for inflation forecasting in Costa Rica. We compute forecasts using two variants of k-nearest neighbors, random forests, extreme gradient boosting and a long short-term memory (LSTM) network. We evaluate their properties according to criteria from the optimal forecast literature, and we compare their performance with that of an average of univariate inflation forecasts currently used by the Central Bank of Costa Rica. We find that the best-performing forecasts are those of LSTM, univariate KNN and, to a lesser extent, random forests. Furthermore, a combination performs better than the individual forecasts included in it and the average of the univariate forecasts. This combination not biased; its forecast errors show appropriate properties, and it improves the forecast accuracy at all horizons, both for the level of inflation and for the direction of its changes.",1,we present a first assessment of the predictive ability of machine learning methods for inflation forecasting in costa rica we compute forecasts using two variants of knearest neighbors random forests extreme gradient boosting and a long shortterm memory lstm network we evaluate their properties according to criteria from the optimal forecast literature and we compare their performance with that of an average of univariate inflation forecasts currently used by the central bank of costa rica we find that the bestperforming forecasts are those of lstm univariate knn and to a lesser extent random forests furthermore a combination performs better than the individual forecasts included in it and the average of the univariate forecasts this combination not biased its forecast errors show appropriate properties and it improves the forecast accuracy at all horizons both for the level of inflation and for the direction of its changes
10.1111/j.1538-4616.2009.00209.x,"Disagreement in inflation expectations observed from survey data varies systematically over time in a way that reflects the level and variance of current inflation. This paper offers a simple explanation for these facts based on asymmetries in the forecasters' costs of over‐ and underpredicting inflation. Our model implies (i) biased forecasts, (ii) positive serial correlation in forecast errors, (iii) a cross‐sectional dispersion that rises with the level and the variance of the inflation rate, and (iv) predictability of forecast errors at different horizons by means of the spread between the short‐ and long‐term variance of inflation. We find empirically that these patterns are present in inflation forecasts from the Survey of Professional Forecasters. A constant bias component, not explained by asymmetric loss and rational expectations, is required to explain the shift in the sign of the bias observed for a substantial portion of forecasters around 1982.",1,disagreement in inflation expectations observed from survey data varies systematically over time in a way that reflects the level and variance of current inflation this paper offers a simple explanation for these facts based on asymmetries in the forecasters costs of over‐ and underpredicting inflation our model implies i biased forecasts ii positive serial correlation in forecast errors iii a cross‐sectional dispersion that rises with the level and the variance of the inflation rate and iv predictability of forecast errors at different horizons by means of the spread between the short‐ and long‐term variance of inflation we find empirically that these patterns are present in inflation forecasts from the survey of professional forecasters a constant bias component not explained by asymmetric loss and rational expectations is required to explain the shift in the sign of the bias observed for a substantial portion of forecasters around
10.11648/j.ijebo.20231102.13,"Elevated inflation again has been a key macroeconomic problem that impacts negatively on economic activities in recent times. Inflation is widely used as a short run monetary policy tool that has impact on redistribution of resources through price transmission mechanism in economies. Forecasting is also a challenging task with high volatilities of the price index that use to measure inflation. However, inflation forecasts are essential in setting monetary policy targets and the decision-making process in the short run. In Sri Lanka inflation recorded at its highest level ever in the year 2022 reversing its single digit inflation maintained in a decade. The aim of this paper is to estimate an inflation forecasting model using Automatic ARIMA technique in Sri Lanka employing data from 2014M01 to 2023M01 towards forecasting end point to end 2024, using secondary sourced monthly data. Accordingly, Colombo Consumer Price Index shows a further upward trend forecasting range given in CCPIC index point from 224 to 260 during the period for inflation measured using year on year base is in declining trend, below 10 per cent, but not par equal to the mid-single level as per the data, CCPI 2013=100. Given the demand full inflation factors, policies to encourage supply and production are recommended in the medium term.",1,elevated inflation again has been a key macroeconomic problem that impacts negatively on economic activities in recent times inflation is widely used as a short run monetary policy tool that has impact on redistribution of resources through price transmission mechanism in economies forecasting is also a challenging task with high volatilities of the price index that use to measure inflation however inflation forecasts are essential in setting monetary policy targets and the decisionmaking process in the short run in sri lanka inflation recorded at its highest level ever in the year reversing its single digit inflation maintained in a decade the aim of this paper is to estimate an inflation forecasting model using automatic arima technique in sri lanka employing data from m to m towards forecasting end point to end using secondary sourced monthly data accordingly colombo consumer price index shows a further upward trend forecasting range given in ccpic index point from to during the period for inflation measured using year on year base is in declining trend below per cent but not par equal to the midsingle level as per the data ccpi given the demand full inflation factors policies to encourage supply and production are recommended in the medium term
10.1016/j.rdf.2017.09.002,"This paper provides a full characterization of inflation rate forecasts using the mean values from Consensus Economics for a sample of 14 Latin American countries between 1989 and 2014. It also assesses the performance of inflation rate forecasts around business cycles’ turning points. Results show that inflation forecasts in the region display the standard property that as the forecast horizon shortens accuracy improves. On average, forecasters underpredict inflation, but this masks very different country experiences. We find evidence point to biasedness of inflation forecasts for year-ahead forecasts but not for current year. Tests’ results point to forecast inefficiency which is also evidenced by a tendency to smooth them between revisions. Focusing on business cycle turning points, forecasters tend to slightly underpredict the inflation rate and the extent of underprediction increases during recessions. The hypothesis of forecast efficiency is overwhelmingly rejected both during recessions and recoveries.",1,this paper provides a full characterization of inflation rate forecasts using the mean values from consensus economics for a sample of latin american countries between and it also assesses the performance of inflation rate forecasts around business cycles’ turning points results show that inflation forecasts in the region display the standard property that as the forecast horizon shortens accuracy improves on average forecasters underpredict inflation but this masks very different country experiences we find evidence point to biasedness of inflation forecasts for yearahead forecasts but not for current year tests’ results point to forecast inefficiency which is also evidenced by a tendency to smooth them between revisions focusing on business cycle turning points forecasters tend to slightly underpredict the inflation rate and the extent of underprediction increases during recessions the hypothesis of forecast efficiency is overwhelmingly rejected both during recessions and recoveries
10.31477/rjmf.202001.57,"Forecasting Russian inflation is an important practical task. This paper applies two benchmark machine learning models to this task. Although machine learning in general has been an active area of research for the past 20 years, those methods began gaining popularity in the literature on inflation forecasting only recently. In this paper, I employ neural networks and support-vector machines to forecast inflation in Russia. I also apply Shapley decomposition to obtain economic interpretation of inflation forecasts. The performance of these two models is then compared with the performance of more conventional approaches that serve as benchmark forecasts. These are an autoregression and a linear regression with regularisation (a.k.a. ridge regression). My empirical findings suggest that both machine learning models forecast inflation no worse than the conventional benchmarks and that the Shapley decomposition is a suitable framework that yields a meaningful interpretation to the neural network forecast. I conclude that machine learning methods offer a promising tool of inflation forecasting.",1,forecasting russian inflation is an important practical task this paper applies two benchmark machine learning models to this task although machine learning in general has been an active area of research for the past years those methods began gaining popularity in the literature on inflation forecasting only recently in this paper i employ neural networks and supportvector machines to forecast inflation in russia i also apply shapley decomposition to obtain economic interpretation of inflation forecasts the performance of these two models is then compared with the performance of more conventional approaches that serve as benchmark forecasts these are an autoregression and a linear regression with regularisation aka ridge regression my empirical findings suggest that both machine learning models forecast inflation no worse than the conventional benchmarks and that the shapley decomposition is a suitable framework that yields a meaningful interpretation to the neural network forecast i conclude that machine learning methods offer a promising tool of inflation forecasting
10.1177/0972652713512913,"This article assesses the predictive ability of asset prices relative to other variables in forecasting inflation and real GDP growth in South Africa. A total of 42 asset and non-asset predictor variables are considered. Forecasts of inflation and real GDP growth are computed using both individual predictor autoregressive distributed lag (ARDL) models, forecast combination approaches, as well as large scale models. The large scale data models considered include Bayesian vector autoregressive models and classical and Bayesian univariate and multivariate factor augmented vector autoregressive models. The models are estimated for an in-sample of 1980:Q2 to 1999:Q4, and then one- to eight-step-ahead forecasts for inflation and real GDP growth are evaluated over the 2000:Q1 to 2010:Q2 out-of-sample period. Principle Component forecast combination models are found to produce the most accurate out-of-sample forecasts of inflation and real GDP growth relative to the other combination and more sophisticated models considered. Asset prices are found to contain particularly useful information for forecasting inflation and real GDP growth at certain horizons. Asset prices are however found to be stronger predictors of inflation, particularly in the long run. JEL Classification: C11, C32, R53",1,this article assesses the predictive ability of asset prices relative to other variables in forecasting inflation and real gdp growth in south africa a total of asset and nonasset predictor variables are considered forecasts of inflation and real gdp growth are computed using both individual predictor autoregressive distributed lag ardl models forecast combination approaches as well as large scale models the large scale data models considered include bayesian vector autoregressive models and classical and bayesian univariate and multivariate factor augmented vector autoregressive models the models are estimated for an insample of q to q and then one to eightstepahead forecasts for inflation and real gdp growth are evaluated over the q to q outofsample period principle component forecast combination models are found to produce the most accurate outofsample forecasts of inflation and real gdp growth relative to the other combination and more sophisticated models considered asset prices are found to contain particularly useful information for forecasting inflation and real gdp growth at certain horizons asset prices are however found to be stronger predictors of inflation particularly in the long run jel classification c c r
10.1504/gber.1999.006137,"In this paper, a Divisia monetary index measure of money is constructed for the Italian economy and its inflation forecasting potential is compared with that of its traditional simple sum counterpart. The powerful and flexible Artificial Intelligence technique of neural networks is used to allow a completely flexible mapping of the variables and a greater variety of functional form than is currently achievable using conventional econometric techniques. Results show that superior tracking of inflation is possible for networks that employ a Divisia M2 measure of money. During a period of high financial innovation in Italy Divisia outperforms simple sum at both the AL and M2 levels of monetary aggregation. This support for Divisia is entirely consistent with findings based on standard econometric techniques. Divisia monetary aggregates appear to offer advantages over their simple sum counterparts as macroeconomic indicators. Further, the combination of Divisia measures of money with the artificial neural network offers a promising starting point for improved models of inflation.",1,in this paper a divisia monetary index measure of money is constructed for the italian economy and its inflation forecasting potential is compared with that of its traditional simple sum counterpart the powerful and flexible artificial intelligence technique of neural networks is used to allow a completely flexible mapping of the variables and a greater variety of functional form than is currently achievable using conventional econometric techniques results show that superior tracking of inflation is possible for networks that employ a divisia m measure of money during a period of high financial innovation in italy divisia outperforms simple sum at both the al and m levels of monetary aggregation this support for divisia is entirely consistent with findings based on standard econometric techniques divisia monetary aggregates appear to offer advantages over their simple sum counterparts as macroeconomic indicators further the combination of divisia measures of money with the artificial neural network offers a promising starting point for improved models of inflation
10.3390/jrfm18070365,"This study investigates the effectiveness of neural network models, particularly LSTM networks, in enhancing the accuracy of inflation forecasting. We compare LSTM models with traditional univariate time series models such as SARIMA and AR(p) models, as well as machine learning approaches like LASSO regression. To improve the standard LSTM model, we apply advanced feature selection techniques and introduce data augmentation using the MBB method. Our analysis reveals that LASSO-LSTM hybrid models generally outperform LSTM models utilizing PCA for feature selection, particularly in datasets with multiple features, as measured by RMSE. However, despite these enhancements, LSTM models tend to underperform compared to simpler models like LASSO regression, AR(p), and SARIMA in the context of inflation forecasting. These findings suggest that, for policymakers and central bankers seeking reliable inflation forecasts, traditional models such as LASSO regression, AR(p), and SARIMA may offer more practical and accurate solutions.",1,this study investigates the effectiveness of neural network models particularly lstm networks in enhancing the accuracy of inflation forecasting we compare lstm models with traditional univariate time series models such as sarima and arp models as well as machine learning approaches like lasso regression to improve the standard lstm model we apply advanced feature selection techniques and introduce data augmentation using the mbb method our analysis reveals that lassolstm hybrid models generally outperform lstm models utilizing pca for feature selection particularly in datasets with multiple features as measured by rmse however despite these enhancements lstm models tend to underperform compared to simpler models like lasso regression arp and sarima in the context of inflation forecasting these findings suggest that for policymakers and central bankers seeking reliable inflation forecasts traditional models such as lasso regression arp and sarima may offer more practical and accurate solutions
10.3386/w16402,"Historical data and model simulations support the following conclusion. Inflation is low during stock market booms, so that an interest rate rule that is too narrowly focused on inflation destabilizes asset markets and the broader economy. Adjustments to the interest rate rule can remove this source of welfarereducing constructing the inflation forecast) would reduce the volatility of output and asset prices.",1,historical data and model simulations support the following conclusion inflation is low during stock market booms so that an interest rate rule that is too narrowly focused on inflation destabilizes asset markets and the broader economy adjustments to the interest rate rule can remove this source of welfarereducing constructing the inflation forecast would reduce the volatility of output and asset prices
10.1007/s40822-023-00237-9,"Abstract The question underlying the research problem addressed by this study concerns various factors, including uncertainty, that could affect forecast errors. Previous works, focusing mainly on world-leading economies, are inconclusive on how economic agents form inflation forecasts or why forecast errors occur. There is a gap in the empirical literature that needs to be filled. The analysis covers the 2016–2020 period and seven economies: Albania, Czechia, Hungary, Poland, Romania, Serbia, and Turkey. We verify whether forecast errors are driven by production, inflation, exchange rates, interest rates, oil prices, changes in the tone of the central bank’s releases and their uncertainty. We assess whether economic agents can process available information to present accurate inflation forecasts. The results suggest that neither consumers nor professionals do—they present inaccurate forecasts regularly. The results suggest that exchange rate volatility is the most important variable that positively affects forecast errors, followed by inflation and its volatility. This confirms (in most cases) a theoretical assumption that a stable environment is better for long-term development as lower inflation forecast errors allow for the optimization of economic decisions. The study implies that mechanisms supporting forecasting during turbulent times must be strengthened. It presents the set of variables that should be analyzed more carefully by consumers and professionals. In addition, central banks could provide more precise communication regarding the evolution of error drivers. Our results build on existing literature by explicitly linking macroeconomic uncertainty with forecast errors including for small open economies from Eurasia.",1,abstract the question underlying the research problem addressed by this study concerns various factors including uncertainty that could affect forecast errors previous works focusing mainly on worldleading economies are inconclusive on how economic agents form inflation forecasts or why forecast errors occur there is a gap in the empirical literature that needs to be filled the analysis covers the – period and seven economies albania czechia hungary poland romania serbia and turkey we verify whether forecast errors are driven by production inflation exchange rates interest rates oil prices changes in the tone of the central bank’s releases and their uncertainty we assess whether economic agents can process available information to present accurate inflation forecasts the results suggest that neither consumers nor professionals do—they present inaccurate forecasts regularly the results suggest that exchange rate volatility is the most important variable that positively affects forecast errors followed by inflation and its volatility this confirms in most cases a theoretical assumption that a stable environment is better for longterm development as lower inflation forecast errors allow for the optimization of economic decisions the study implies that mechanisms supporting forecasting during turbulent times must be strengthened it presents the set of variables that should be analyzed more carefully by consumers and professionals in addition central banks could provide more precise communication regarding the evolution of error drivers our results build on existing literature by explicitly linking macroeconomic uncertainty with forecast errors including for small open economies from eurasia
10.7454/efi.v62i2.539,"This article investigates whether following Bank Indonesia’s explicit inflation targets (forward-looking) is a more accurate method of predicting inflation rate in Indonesia than forecast methods utilizing past information of macroeconomic data (backward-looking). The analysis is conducted by performing naive, univariate, and multivariate time-series models with an out-of-sample forecast evaluation period of January 2014–December 2016. It is found that the backward-looking approach outperforms the forward-looking approach at all forecast horizons, indicating that Bank Indonesia still does not succeed to anchor inflation expectation towards the desired level.AbstrakArtikel ini mencoba untuk meneliti apakah mengikuti target inflasi yang dikeluarkan oleh Bank Indonesia (forward-looking) adalah metode yang lebih akurat untuk memprediksi tingkat inflasi suatu periode tertentu di Indonesia ketimbang metode peramalan inflasi dengan menggunakan data informasi makroekonomi lampau (backward-looking). Analisa dilakukan dengan membandingkan model runtun waktu naif, satu peubah, dan peubah ganda dengan periode Januari 2014–Desember 2016 digunakan sebagai periode evaluasi sampel peramalan. Tulisan ini menyimpulkan bahwa performa peramalan metode backward-looking lebih unggul dari pada metode forward-looking untuk setiap jangka waktu peramalan yang mengindikasikan bahwa Bank Indonesia masih belum berhasil dalam mengendalikan ekspektasi publik terhadap inflasi ketingkat yang diinginkan.Kata kunci: Inflasi; Forward-Looking; Backward-Looking; ARMA; VARJEL classifications: C22; C32; E31; E37; E52",1,this article investigates whether following bank indonesia’s explicit inflation targets forwardlooking is a more accurate method of predicting inflation rate in indonesia than forecast methods utilizing past information of macroeconomic data backwardlooking the analysis is conducted by performing naive univariate and multivariate timeseries models with an outofsample forecast evaluation period of january –december it is found that the backwardlooking approach outperforms the forwardlooking approach at all forecast horizons indicating that bank indonesia still does not succeed to anchor inflation expectation towards the desired levelabstrakartikel ini mencoba untuk meneliti apakah mengikuti target inflasi yang dikeluarkan oleh bank indonesia forwardlooking adalah metode yang lebih akurat untuk memprediksi tingkat inflasi suatu periode tertentu di indonesia ketimbang metode peramalan inflasi dengan menggunakan data informasi makroekonomi lampau backwardlooking analisa dilakukan dengan membandingkan model runtun waktu naif satu peubah dan peubah ganda dengan periode januari –desember digunakan sebagai periode evaluasi sampel peramalan tulisan ini menyimpulkan bahwa performa peramalan metode backwardlooking lebih unggul dari pada metode forwardlooking untuk setiap jangka waktu peramalan yang mengindikasikan bahwa bank indonesia masih belum berhasil dalam mengendalikan ekspektasi publik terhadap inflasi ketingkat yang diinginkankata kunci inflasi forwardlooking backwardlooking arma varjel classifications c c e e e
10.1257/000282803322157016,"We investigate the performance of forecast-based monetary policy rules using five macroeconomic models that reflect a wide range of views on aggregate dynamics. We identify the key characteristics of rules that are robust to model uncertainty; such rules respond to the one-year-ahead inflation forecast and to the current output gap and incorporate a substantial degree of policy inertia. In contrast, rules with longer forecast horizons are less robust and are prone to generating indeterminacy. Finally, we identify a robust benchmark rule that performs very well in all five models over a wide range of policy preferences.",1,we investigate the performance of forecastbased monetary policy rules using five macroeconomic models that reflect a wide range of views on aggregate dynamics we identify the key characteristics of rules that are robust to model uncertainty such rules respond to the oneyearahead inflation forecast and to the current output gap and incorporate a substantial degree of policy inertia in contrast rules with longer forecast horizons are less robust and are prone to generating indeterminacy finally we identify a robust benchmark rule that performs very well in all five models over a wide range of policy preferences
10.1177/031289629001500104,"This paper provides Australian evidence of the comparative forecasting power of the three inflation models (interest rate, time series, and survey forecasts). In particular, it examines the rationality (in the Muthian sense) of the survey forecasts. The following results are obtained: first, the survey forecasts are rational; and, second, the survey has the highest forecasting power.",1,this paper provides australian evidence of the comparative forecasting power of the three inflation models interest rate time series and survey forecasts in particular it examines the rationality in the muthian sense of the survey forecasts the following results are obtained first the survey forecasts are rational and second the survey has the highest forecasting power
10.34989/swp-1998-6,"A central bank's main concern is the general direction of future inflation, and not transitory fluctuations of the inflation rate. As a result, this paper is concerned with forecasting a simple measure of the trend of inflation, the eight-quarter CPI-inflation rate. The primary objective is to improve the M1-based vector-error-correction model (VECM) developed by Hendry (1995), by imposing a set of equilibrium conditions to better anchor the long-run behaviour of interest rates, the exchange rate and the output gap in the model. These changes provide for greater confidence in the dynamic properties of the model, especially over a longer time horizon. This extended-VECM is shown to provide considerable leading information about inflation, forecasting the eight-quarter inflation rate with relatively small errors. The authors also stress that, to be most useful for monetary policy, inflation forecasts should explicitly indicate the range of uncertainty inherent in forecasting inflation with a long lead. For example, forecasts should explicitly consider confidence bands around forecasted outcomes, which is illustrated with the extended VECM developed in this paper. Finally, the paper emphasizes that monetary policy is probably best-served by an eclectic approach in which policy judgements are based on input from models that summarize different paradigms of the transmission mechanism, or that use different technical approaches.",1,a central banks main concern is the general direction of future inflation and not transitory fluctuations of the inflation rate as a result this paper is concerned with forecasting a simple measure of the trend of inflation the eightquarter cpiinflation rate the primary objective is to improve the m based vectorerrorcorrection model vecm developed by hendry by imposing a set of equilibrium conditions to better anchor the longrun behaviour of interest rates the exchange rate and the output gap in the model these changes provide for greater confidence in the dynamic properties of the model especially over a longer time horizon this extendedvecm is shown to provide considerable leading information about inflation forecasting the eightquarter inflation rate with relatively small errors the authors also stress that to be most useful for monetary policy inflation forecasts should explicitly indicate the range of uncertainty inherent in forecasting inflation with a long lead for example forecasts should explicitly consider confidence bands around forecasted outcomes which is illustrated with the extended vecm developed in this paper finally the paper emphasizes that monetary policy is probably bestserved by an eclectic approach in which policy judgements are based on input from models that summarize different paradigms of the transmission mechanism or that use different technical approaches
10.3386/w11538,"Surveys do! We examine the forecasting power of four alternative methods of forecasting U.S. inflation out-of-sample: time series ARIMA models; regressions using real activity measures motivated from the Phillips curve; term structure models that include linear, non-linear, and arbitrage-free specifications; and survey-based measures. We also investigate several optimal methods of combining forecasts. Our results show that surveys outperform the other forecasting methods and that the term structure specifications perform relatively poorly. We find little evidence that combining forecasts using means or medians, or using optimal weights with prior information produces superior forecasts to survey information alone. When combining forecasts, the data consistently places the highest weights on survey information.",1,surveys do we examine the forecasting power of four alternative methods of forecasting us inflation outofsample time series arima models regressions using real activity measures motivated from the phillips curve term structure models that include linear nonlinear and arbitragefree specifications and surveybased measures we also investigate several optimal methods of combining forecasts our results show that surveys outperform the other forecasting methods and that the term structure specifications perform relatively poorly we find little evidence that combining forecasts using means or medians or using optimal weights with prior information produces superior forecasts to survey information alone when combining forecasts the data consistently places the highest weights on survey information
